timestamp,ip,asn,geo,url,type,http_agent,tor,src_port,p0f_genre,p0f_detail,hostname,dst_port,http_host,http_referer,http_referer_ip,http_referer_asn,http_referer_geo,dst_ip,dst_asn,dst_geo,naics,sic,http_referer_naics,http_referer_sic,sector,ssl_cipher,application,version
3/25/2018 0:33,59.153.235.74,131429,VN,/bla30/gate.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E),,4285,,,,80,and30.blabladomdom.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:33,27.72.76.35,7552,VN,/bla28/gate1.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; Tablet PC 2.0),,62211,,,,80,and28.aviationdreamflightering1.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:34,14.235.69.3,45899,VN,/products/gate.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E),,10006,,,,80,produkktc.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:35,171.233.125.65,7552,VN,/bla21/gate.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E),,49165,,,,80,and21.nedregisterbali1.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:35,42.112.89.175,18403,VN,/bla30/gate.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; AskTB5.5),,44856,,,,80,and30.blabladomdom.com,,,,,104.42.225.122,8075,US,518111,737401,,,Communications,,,
3/25/2018 0:35,116.97.29.165,7552,VN,/gate.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729),,1041,,,,80,cfokor.ml,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:35,113.188.13.63,45899,VN,/help.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727),,1673,,,,80,dghfhfgjfhjghj6699.net,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:36,113.22.141.195,18403,VN,/bla10/gate.php,andromeda-b66,Mozilla/4.0,,52187,,,,80,and10.uzuzuseubumaandro1.com,,,,,104.42.225.122,8075,US,518111,737401,,,Communications,,,
3/25/2018 0:36,117.3.208.78,7552,VN,/products/gate.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C),,54898,,,,80,produkktc.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:36,113.171.224.202,45899,VN,/data/update.exe,andromeda-b66,,,56670,,,,80,last-time.ru,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:36,1.55.68.97,18403,VN,/bla13/gate.php,andromeda-b66,Mozilla/4.0,,1292,,,,80,and13.dexterwasanicemoviesz1.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:36,123.28.133.137,45899,VN,/bla28/gate1.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C),,49298,,,,80,and28.aviationdreamflightering1.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:37,117.2.125.98,7552,VN,/bla10/gate.php,andromeda-b66,Mozilla/4.0,,49569,,,,80,and10.uzuzuseubumaandro1.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:37,183.81.50.81,18403,VN,/bla30/gate.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E),,18476,,,,80,and30.blabladomdom.com,,,,,104.42.225.122,8075,US,518111,737401,,,Communications,,,
3/25/2018 0:38,171.233.211.248,7552,VN,/bla31/gate.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0),,49336,,,,80,and31.amainwrorldnancy4.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:38,116.100.169.97,24086,VN,/products/gate.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; InfoPath.2),,49946,,,,80,produkktc.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:39,42.114.33.137,18403,VN,/bla30/gate.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; Tablet PC 2.0),,41787,,,,80,and30.blabladomdom.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:39,115.72.9.14,7552,VN,/bla18/gate.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; InfoPath.1; Tablet PC 2.0; AskTbCLM/5.8.0.12304),,49260,,,,80,and18.f16zakitchenboy1.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:39,113.179.87.172,45899,VN,/bla31/gate.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2),,54273,,,,80,and31.amainwrorldnancy4.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:39,14.233.203.164,45899,VN,/bla12/gate.php,andromeda-b66,Mozilla/4.0,,1053,,,,80,and12.theSuchiVestFishMarketeat111.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:40,116.102.105.35,24086,VN,/products/gate.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E),,62231,,,,80,produkktc.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:40,113.170.101.150,45899,VN,/bla28/gate1.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E),,56871,,,,80,and28.aviationdreamflightering1.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:40,1.54.192.22,18403,VN,/bla28/gate1.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0),,53793,,,,80,and28.aviationdreamflightering1.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:41,123.24.76.12,45899,VN,/help.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C; .NET4.0E),,1030,,,,80,dghfhfgjfhjghj6699.net,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:41,113.189.202.65,45899,VN,/bla10/gate.php,andromeda-b66,Mozilla/4.0,,3925,,,,80,and10.uzuzuseubumaandro1.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:41,113.170.94.6,45899,VN,/bla12/gate.php,andromeda-b66,Mozilla/4.0,,1032,,,,80,and12.theSuchiVestFishMarketeat111.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:42,14.182.100.16,45899,VN,/bla30/gate.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0),,50254,,,,80,and30.blabladomdom.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:42,42.113.198.198,18403,VN,/products/gate.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0),,51595,,,,80,produkktc.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:42,14.232.56.131,45899,VN,/bla30/gate.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E),,49165,,,,80,and30.blabladomdom.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:42,116.98.72.17,24086,VN,/bla30/gate.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C),,49183,,,,80,and30.blabladomdom.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:42,171.226.65.175,7552,VN,/bla30/gate.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E),,60369,,,,80,and30.blabladomdom.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:42,117.1.224.22,7552,VN,/bla09/gate.php,andromeda-b66,Mozilla/4.0,,53472,,,,80,and9.themainnotmainstreet2.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:43,113.184.31.139,45899,VN,,b68-zeroaccess-2-32bit,,,61790,,,,16464,,,,,,85.17.164.15,60781,NL,0,0,,,Communications,,,
3/25/2018 0:43,116.110.146.15,24086,VN,/products/gate.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E),,49159,,,,80,produkktc.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:43,14.235.21.122,45899,VN,/bla30/gate.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.3; Trident/7.0; .NET4.0E; .NET4.0C),,49172,,,,80,and30.blabladomdom.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:44,116.107.41.100,7552,VN,/bla19/gate.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.1; .NET4.0C; .NET4.0E),,58700,,,,80,and19.amainwrorldnancy1.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:45,14.236.144.109,45899,VN,/bla31/gate.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2),,61735,,,,80,and31.amainwrorldnancy4.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:46,42.113.185.193,18403,VN,/products/gate.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E),,61602,,,,80,produkktc.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:46,112.197.35.52,45543,VN,/products/gate.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E),,50685,,,,80,produkktc.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:46,27.78.148.5,7552,VN,/bla09/gate.php,andromeda-b66,Mozilla/4.0,,64886,,,,80,and9.themainnotmainstreet2.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:46,27.64.148.191,7552,VN,/bla30/gate.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; InfoPath.2; Tablet PC 2.0),,64208,,,,80,and30.blabladomdom.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:46,113.186.2.138,45899,VN,/bla30/gate.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; GTB7.5; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; Tablet PC 2.0),,52646,,,,80,and30.blabladomdom.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:47,14.191.43.192,45899,VN,/products/gate.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E),,61834,,,,80,produkktc.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:47,14.189.13.184,45899,VN,/products/gate.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E),,49160,,,,80,produkktc.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:48,113.189.65.89,45899,VN,/andro/gate.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; Zoom 3.6.0),,49201,,,,80,comecomefindme.ru,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:48,180.148.2.35,45557,VN,/bla30/gate.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; AskTB5.6),,35455,,,,80,and30.blabladomdom.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:48,14.235.126.231,45899,VN,/help.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; Tablet PC 2.0),,60341,,,,80,dghfhfgjfhjghj6699.net,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:48,14.183.85.88,45899,VN,/products/gate.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E),,49233,,,,80,produkktc.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:48,42.113.199.71,18403,VN,/bla19/gate.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E),,56136,,,,80,and19.amainwrorldnancy1.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:49,14.163.213.102,45899,VN,/bla30/gate.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0),,2324,,,,80,and30.blabladomdom.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:49,123.23.26.122,45899,VN,/help.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E),,55635,,,,80,dghfhfgjfhjghj6699.net,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:49,14.164.238.58,45899,VN,/products/gate.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; Tablet PC 2.0),,49302,,,,80,produkktc.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:50,42.112.224.48,18403,VN,/bla30/gate.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; Tablet PC 2.0),,35254,,,,80,and30.blabladomdom.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:50,27.2.126.46,45543,VN,/bla09/gate.php,andromeda-b66,Mozilla/4.0,,53921,,,,80,and9.themainnotmainstreet2.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:50,14.240.74.72,45899,VN,/bla12/gate.php,andromeda-b66,Mozilla/4.0,,49468,,,,80,and12.thesuchivestfishmarketeat111.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:50,116.100.149.255,24086,VN,/help.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729),,5185,,,,80,dghfhfgjfhjghj6699.net,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:50,115.74.188.140,7552,VN,/bla13/gate.php,andromeda-b66,Mozilla/4.0,,49170,,,,80,and13.dexterwasanicemoviesz1.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:50,14.237.24.211,45899,VN,,b68-zeroaccess-2-64bit,,,49154,,,,16465,,,,,,168.63.254.209,8075,SG,0,0,,,Communications,,,
3/25/2018 0:50,116.111.56.75,7552,VN,/bla30/gate.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1),,4271,,,,80,and30.blabladomdom.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:51,27.64.83.192,7552,VN,/bla30/gate.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0),,1226,,,,80,and30.amainwrorldnancy2.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:51,171.238.31.177,7552,VN,/help.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727),,1705,,,,80,dghfhfgjfhjghj6699.net,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:51,42.115.84.120,131178,VN,/bla30/gate.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.3; WOW64; Trident/7.0; .NET4.0E; .NET4.0C; InfoPath.3; .NET CLR 3.5.30729; .NET CLR 2.0.50727; .NET CLR 3.0.30729),,54676,,,,80,and30.blabladomdom.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:51,113.179.225.15,45899,VN,,b68-zeroaccess-2-32bit,,,61790,,,,16464,,,,,,52.169.189.46,8075,IE,0,0,,,Communications,,,
3/25/2018 0:52,58.187.173.36,18403,VN,/bla30/gate.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.3; WOW64; Trident/7.0; .NET4.0E; .NET4.0C; .NET CLR 3.5.30729; .NET CLR 2.0.50727; .NET CLR 3.0.30729),,9090,,,,80,and30.blabladomdom.com,,,,,104.42.225.122,8075,US,518111,737401,,,Communications,,,
3/25/2018 0:52,115.75.64.127,7552,VN,/bla30/gate.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E),,36480,,,,80,and30.blabladomdom.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:52,171.234.148.75,7552,VN,/bla16/gate.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 2.0.50727; .NET4.0C; .NET4.0E),,1036,,,,80,and16.f16zakitchengirl1.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:52,171.229.69.4,7552,VN,/help.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0),,49195,,,,80,dghfhfgjfhjghj6699.net,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
3/25/2018 0:52,113.169.49.188,45899,VN,/bla19/gate.php,andromeda-b66,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; InfoPath.3),,55476,,,,80,and19.amainwrorldnancy1.com,,,,,104.42.225.122,8075,US,0,0,,,Communications,,,
